InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
46877,3466,Notebook,6,2022-06-05 12:22:19.646548848,28.12,1065,UK,168.72
25313,2939,Pen,5,2022-06-06 00:03:21.667222400,88.36,1050,Germany,441.8
90885,2635,Notebook,4,2022-06-06 11:44:23.687895968,23.91,1064,UK,95.64
82715,9095,Mug,1,2022-06-06 23:25:25.708569520,79.76,1042,India,79.76
20326,7265,Mug,7,2022-06-07 11:06:27.729243072,48.87,1056,USA,342.09
11560,2895,T-shirt,8,2022-06-07 22:47:29.749916640,99.91,1009,UK,799.28
89148,7524,T-shirt,2,2022-06-08 10:28:31.770590192,84.71,1036,USA,169.42
93186,2073,Mug,7,2022-06-08 22:09:33.791263760,75.27,1047,Canada,526.89
36745,6184,Bag,6,2022-06-09 09:50:35.811937312,87.72,1068,India,526.3199999999999
41890,3402,Bag,5,2022-06-09 21:31:37.832610864,65.23,1055,Canada,326.15000000000003
30022,5895,Pen,4,2022-06-10 09:12:39.853284432,85.15,1075,Canada,340.6
62579,8331,T-shirt,2,2022-06-10 20:53:41.873957984,29.81,1035,Germany,59.62
80316,2956,Pen,6,2022-06-11 08:34:43.894631536,14.28,1030,Germany,85.67999999999999
93847,8023,T-shirt,5,2022-06-11 20:15:45.915305104,63.51,1054,Canada,317.55
38380,4907,Mug,2,2022-06-12 07:56:47.935978656,46.3,1037,Germany,92.6
12356,1807,Bag,7,2022-06-12 19:37:49.956652208,45.51,1072,USA,318.57
80326,9378,Bag,6,2022-06-13 07:18:51.977325776,55.04,1089,Germany,330.24
99899,5827,Mug,9,2022-06-13 18:59:53.997999328,39.33,1014,Canada,353.96999999999997
30049,5524,Pen,5,2022-06-14 06:40:56.018672896,64.48,1015,Germany,322.40000000000003
85717,3284,Pen,9,2022-06-14 18:21:58.039346448,7.9,1076,Germany,71.10000000000001
26082,6313,Notebook,9,2022-06-15 06:03:00.060020000,97.14,1088,UK,874.26
10661,1757,T-shirt,1,2022-06-15 17:44:02.080693568,92.85,1093,UK,92.85
47412,5887,Pen,5,2022-06-16 05:25:04.101367120,93.85,1052,Canada,469.25
12920,4854,Mug,9,2022-06-16 17:06:06.122040672,39.68,1055,USA,357.12
70315,4558,Pen,7,2022-06-17 04:47:08.142714240,55.53,1006,India,388.71000000000004
89561,1961,Bag,6,2022-06-17 16:28:10.163387792,95.64,1056,India,573.84
18946,4847,T-shirt,6,2022-06-18 04:09:12.184061344,90.72,1054,Canada,544.3199999999999
55500,7726,Notebook,7,2022-06-18 15:50:14.204734912,80.07,1051,USA,560.49
26309,4575,T-shirt,1,2022-06-19 03:31:16.225408464,43.7,1003,USA,43.7
65230,3418,Bag,4,2022-06-19 15:12:18.246082032,58.61,1042,USA,234.44
40027,5198,Bag,1,2022-06-20 02:53:20.266755584,80.33,1039,UK,80.33
82541,2001,Bag,6,2022-06-20 14:34:22.287429136,30.94,1029,Canada,185.64000000000001
69321,6244,Bag,4,2022-06-21 02:15:24.308102704,64.51,1009,India,258.04
10956,8119,Mug,1,2022-06-21 13:56:26.328776256,83.65,1093,USA,83.65
84131,5066,Notebook,9,2022-06-22 01:37:28.349449808,72.21,1006,Canada,649.89
57908,3845,Bag,4,2022-06-22 13:18:30.370123376,50.55,1035,India,202.2
88339,9849,Bag,6,2022-06-23 00:59:32.390796928,60.54,1034,UK,363.24
35963,6316,Pen,7,2022-06-23 12:40:34.411470496,98.92,1087,Germany,692.44
49443,1422,Notebook,8,2022-06-24 00:21:36.432144048,62.19,1038,India,497.52
49063,7715,T-shirt,9,2022-06-24 12:02:38.452817600,79.63,1035,India,716.67
90818,5266,Notebook,9,2022-06-24 23:43:40.473491168,74.03,1019,India,666.27
14703,8549,Notebook,8,2022-06-25 11:24:42.494164720,71.64,1048,Germany,573.12
75128,7316,Notebook,3,2022-06-25 23:05:44.514838272,73.06,1095,USA,219.18
82099,3710,Bag,2,2022-06-26 10:46:46.535511840,48.17,1058,Germany,96.34
35849,9644,Bag,5,2022-06-26 22:27:48.556185392,50.05,1048,India,250.25
41860,9069,Mug,1,2022-06-27 10:08:50.576858944,49.45,1089,UK,49.45
41585,2657,T-shirt,3,2022-06-27 21:49:52.597532512,8.16,1025,India,24.48
32015,3541,Pen,1,2022-06-28 09:30:54.618206064,27.9,1035,UK,27.9
87539,7763,Notebook,3,2022-06-28 21:11:56.638879632,19.68,1042,Canada,59.04
53585,4075,T-shirt,4,2022-06-29 08:52:58.659553184,89.21,1098,UK,356.84
36958,4164,T-shirt,7,2022-06-29 20:34:00.680226736,31.12,1042,India,217.84
36017,3053,Mug,5,2022-06-30 08:15:02.700900304,18.15,1098,Germany,90.75
86707,9479,Pen,5,2022-06-30 19:56:04.721573856,16.38,1075,India,81.89999999999999
55350,6737,Notebook,1,2022-07-01 07:37:06.742247408,71.5,1032,India,71.5
22201,4217,Pen,8,2022-07-01 19:18:08.762920976,5.58,1099,Canada,44.64
39426,2447,Mug,4,2022-07-02 06:59:10.783594528,49.77,1077,USA,199.08
27778,7009,Bag,5,2022-07-02 18:40:12.804268080,16.29,1096,India,81.44999999999999
55241,1607,T-shirt,2,2022-07-03 06:21:14.824941648,85.72,1044,Canada,171.44
52229,5552,Notebook,1,2022-07-03 18:02:16.845615200,96.05,1044,Germany,96.05
96652,2764,Bag,9,2022-07-04 05:43:18.866288768,96.08,1087,Canada,864.72
58364,3671,Mug,2,2022-07-04 17:24:20.886962320,46.99,1014,Canada,93.98
94878,7519,Pen,6,2022-07-05 05:05:22.907635872,66.23,1094,UK,397.38
67056,4962,T-shirt,1,2022-07-05 16:46:24.928309440,61.97,1016,USA,61.97
37490,4177,Notebook,1,2022-07-06 04:27:26.948982992,38.25,1011,USA,38.25
29975,4722,Bag,9,2022-07-06 16:08:28.969656544,47.19,1021,Germany,424.71
36723,5906,Bag,4,2022-07-07 03:49:30.990330112,11.11,1022,Canada,44.44
33279,8263,T-shirt,9,2022-07-07 15:30:33.011003664,80.59,1089,Germany,725.3100000000001
88301,6054,Pen,5,2022-07-08 03:11:35.031677216,27.88,1077,Germany,139.4
21561,1808,Mug,7,2022-07-08 14:52:37.052350784,48.75,1011,USA,341.25
76061,1725,Pen,1,2022-07-09 02:33:39.073024336,50.66,1067,USA,50.66
98397,8701,Pen,6,2022-07-09 14:14:41.093697904,58.27,1050,USA,349.62
59153,2216,Pen,8,2022-07-10 01:55:43.114371456,82.7,1012,India,661.6
43142,5051,T-shirt,1,2022-07-10 13:36:45.135045008,70.73,1056,Canada,70.73
36916,3197,T-shirt,9,2022-07-11 01:17:47.155718576,67.99,1054,Germany,611.91
74324,3806,Mug,3,2022-07-11 12:58:49.176392128,55.04,1081,Canada,165.12
54965,9970,Pen,1,2022-07-12 00:39:51.197065680,14.12,1027,Germany,14.12
14648,1972,T-shirt,1,2022-07-12 12:20:53.217739248,43.19,1043,Germany,43.19
45133,6634,Mug,6,2022-07-13 00:01:55.238412800,95.95,1018,Germany,575.7
60677,8483,Mug,6,2022-07-13 11:42:57.259086368,99.58,1045,Germany,597.48
80135,3123,Pen,1,2022-07-13 23:23:59.279759920,74.4,1002,UK,74.4
45046,9790,Notebook,3,2022-07-14 11:05:01.300433472,26.61,1082,UK,79.83
57064,1224,Pen,7,2022-07-14 22:46:03.321107040,14.68,1019,India,102.75999999999999
79350,2814,Notebook,3,2022-07-15 10:27:05.341780592,44.4,1024,USA,133.2
55893,2106,Mug,3,2022-07-15 22:08:07.362454144,86.37,1074,Germany,259.11
71272,1124,T-shirt,3,2022-07-16 09:49:09.383127712,73.58,1055,Canada,220.74
77649,4246,Bag,7,2022-07-16 21:30:11.403801264,88.97,1080,UK,622.79
74674,3931,Mug,4,2022-07-17 09:11:13.424474816,63.5,1060,USA,254.0
23760,3971,T-shirt,4,2022-07-17 20:52:15.445148384,17.38,1054,India,69.52
31927,3017,Mug,3,2022-07-18 08:33:17.465821936,15.91,1034,USA,47.730000000000004
96475,8415,Pen,9,2022-07-18 20:14:19.486495504,9.56,1077,Germany,86.04
71367,3415,Notebook,2,2022-07-19 07:55:21.507169056,58.87,1058,USA,117.74
22588,4096,Mug,4,2022-07-19 19:36:23.527842608,28.07,1038,Germany,112.28
62233,2609,T-shirt,8,2022-07-20 07:17:25.548516176,74.77,1056,UK,598.16
54738,1717,Pen,6,2022-07-20 18:58:27.569189728,70.19,1082,UK,421.14
43397,4561,Bag,7,2022-07-21 06:39:29.589863280,35.22,1066,Germany,246.54
92189,7782,Pen,7,2022-07-21 18:20:31.610536848,21.8,1033,Canada,152.6
86367,2048,Notebook,2,2022-07-22 06:01:33.631210400,14.73,1040,UK,29.46
81260,9307,Pen,4,2022-07-22 17:42:35.651883952,75.04,1021,Canada,300.16
86619,8905,Bag,6,2022-07-23 05:23:37.672557520,47.79,1026,Germany,286.74
29816,6578,T-shirt,3,2022-07-23 17:04:39.693231072,35.74,1020,Germany,107.22
52240,2620,Mug,9,2022-07-24 04:45:41.713904640,86.38,1040,UK,777.42
16276,7548,Notebook,4,2022-07-24 16:26:43.734578192,61.39,1030,Canada,245.56
89530,8381,Bag,2,2022-07-25 04:07:45.755251744,54.21,1026,Germany,108.42
33499,5780,Notebook,6,2022-07-25 15:48:47.775925312,75.62,1036,UK,453.72
98576,4792,Pen,1,2022-07-26 03:29:49.796598864,82.48,1065,Germany,82.48
92495,3941,Notebook,6,2022-07-26 15:10:51.817272416,70.18,1053,USA,421.08000000000004
81635,6695,Bag,1,2022-07-27 02:51:53.837945984,46.8,1008,USA,46.8
95112,7401,Mug,8,2022-07-27 14:32:55.858619536,41.03,1082,UK,328.24
45946,7197,Mug,5,2022-07-28 02:13:57.879293088,78.31,1041,Germany,391.55
65204,6450,Notebook,6,2022-07-28 13:54:59.899966656,54.2,1035,UK,325.20000000000005
61886,9975,T-shirt,2,2022-07-29 01:36:01.920640208,71.92,1009,India,143.84
81652,9432,Notebook,2,2022-07-29 13:17:03.941313776,89.59,1058,UK,179.18
25563,6874,Pen,9,2022-07-30 00:58:05.961987328,92.01,1039,UK,828.09
19847,2553,Mug,3,2022-07-30 12:39:07.982660880,31.38,1053,USA,94.14
36155,2012,Mug,6,2022-07-31 00:20:10.003334448,22.85,1038,USA,137.10000000000002
89671,9378,Mug,5,2022-07-31 12:01:12.024008000,29.82,1006,Germany,149.1
93310,2881,T-shirt,4,2022-07-31 23:42:14.044681552,76.38,1003,UK,305.52
77278,7799,T-shirt,2,2022-08-01 11:23:16.065355120,40.16,1014,UK,80.32
28309,5586,Bag,8,2022-08-01 23:04:18.086028672,21.47,1075,Germany,171.76
10619,9622,Notebook,7,2022-08-02 10:45:20.106702240,14.35,1047,Canada,100.45
93194,9430,Notebook,2,2022-08-02 22:26:22.127375792,36.09,1005,Germany,72.18
60108,7447,Pen,6,2022-08-03 10:07:24.148049344,17.93,1072,USA,107.58
44707,3345,Mug,8,2022-08-03 21:48:26.168722912,19.86,1034,USA,158.88
30337,1075,T-shirt,7,2022-08-04 09:29:28.189396464,69.97,1071,UK,489.78999999999996
91537,6877,Pen,1,2022-08-04 21:10:30.210070016,6.87,1070,USA,6.87
76504,7785,Pen,5,2022-08-05 08:51:32.230743584,16.17,1067,Germany,80.85000000000001
57614,5922,T-shirt,2,2022-08-05 20:32:34.251417136,85.21,1057,UK,170.42
10281,9090,Notebook,6,2022-08-06 08:13:36.272090688,85.27,1076,Germany,511.62
37420,3330,Mug,7,2022-08-06 19:54:38.292764256,36.28,1018,Germany,253.96
90896,5686,Notebook,7,2022-08-07 07:35:40.313437808,13.36,1061,UK,93.52
49030,2902,Pen,3,2022-08-07 19:16:42.334111376,71.97,1070,Canada,215.91
11058,5670,Mug,7,2022-08-08 06:57:44.354784928,39.21,1009,USA,274.47
96213,8143,Bag,5,2022-08-08 18:38:46.375458480,9.32,1024,India,46.6
86260,3059,Pen,8,2022-08-09 06:19:48.396132048,19.99,1043,India,159.92
38404,1140,Notebook,8,2022-08-09 18:00:50.416805600,18.04,1098,India,144.32
39856,2789,Notebook,7,2022-08-10 05:41:52.437479152,60.97,1057,USA,426.78999999999996
19200,1016,Notebook,6,2022-08-10 17:22:54.458152720,90.32,1024,Canada,541.92
74178,1464,T-shirt,2,2022-08-11 05:03:56.478826272,80.34,1092,Germany,160.68
43997,5471,Pen,6,2022-08-11 16:44:58.499499824,56.92,1075,UK,341.52
35611,2827,Mug,9,2022-08-12 04:26:00.520173392,45.1,1039,Canada,405.90000000000003
51235,9711,Notebook,2,2022-08-12 16:07:02.540846944,63.77,1075,India,127.54
45057,6956,Notebook,1,2022-08-13 03:48:04.561520512,47.16,1069,USA,47.16
11239,1089,T-shirt,5,2022-08-13 15:29:06.582194064,28.38,1009,USA,141.9
75661,5815,Mug,6,2022-08-14 03:10:08.602867616,69.52,1065,UK,417.12
55272,3851,Pen,3,2022-08-14 14:51:10.623541184,87.96,1024,Germany,263.88
99393,3843,Bag,8,2022-08-15 02:32:12.644214736,40.42,1070,Canada,323.36
71212,7543,T-shirt,7,2022-08-15 14:13:14.664888288,84.95,1086,Canada,594.65
25398,6901,Pen,2,2022-08-16 01:54:16.685561856,45.95,1010,Canada,91.9
66503,1969,Bag,7,2022-08-16 13:35:18.706235408,43.13,1035,Germany,301.91
16638,2094,Notebook,1,2022-08-17 01:16:20.726908960,7.69,1048,Germany,7.69
16570,7124,Notebook,9,2022-08-17 12:57:22.747582528,71.05,1047,Germany,639.4499999999999
78785,8347,Mug,7,2022-08-18 00:38:24.768256080,81.71,1086,UK,571.9699999999999
19110,4195,Bag,6,2022-08-18 12:19:26.788929648,68.04,1006,USA,408.24
89141,2404,Notebook,2,2022-08-19 00:00:28.809603200,19.38,1090,India,38.76
22115,7940,Notebook,3,2022-08-19 11:41:30.830276752,14.81,1076,Germany,44.43
49062,5290,Mug,1,2022-08-19 23:22:32.850950320,59.42,1050,USA,59.42
32911,4982,Pen,5,2022-08-20 11:03:34.871623872,43.14,1016,Germany,215.7
42556,6555,Notebook,9,2022-08-20 22:44:36.892297424,45.76,1031,India,411.84
88131,8954,T-shirt,6,2022-08-21 10:25:38.912970992,96.94,1025,Germany,581.64
11969,5713,T-shirt,5,2022-08-21 22:06:40.933644544,73.77,1021,USA,368.84999999999997
53753,4092,Pen,3,2022-08-22 09:47:42.954318096,44.12,1012,UK,132.35999999999999
92811,5159,Bag,5,2022-08-22 21:28:44.974991664,6.81,1011,India,34.05
14470,7308,Mug,8,2022-08-23 09:09:46.995665216,8.24,1070,USA,65.92
20225,8478,T-shirt,2,2022-08-23 20:50:49.016338784,70.06,1000,Canada,140.12
33196,9476,T-shirt,5,2022-08-24 08:31:51.037012336,84.59,1032,Canada,422.95000000000005
23669,5933,Pen,6,2022-08-24 20:12:53.057685888,72.23,1013,Canada,433.38
47380,5926,Bag,8,2022-08-25 07:53:55.078359456,43.56,1063,UK,348.48
58320,4969,Bag,8,2022-08-25 19:34:57.099033008,7.96,1042,Germany,63.68
57414,3965,Pen,5,2022-08-26 07:15:59.119706560,96.9,1057,Germany,484.5
25577,5319,T-shirt,9,2022-08-26 18:57:01.140380128,98.7,1040,Germany,888.3000000000001
98009,9975,Mug,4,2022-08-27 06:38:03.161053680,57.19,1080,UK,228.76
65409,8108,T-shirt,9,2022-08-27 18:19:05.181727248,11.71,1067,Canada,105.39000000000001
38625,4939,Bag,7,2022-08-28 06:00:07.202400800,56.39,1038,Germany,394.73
91040,1044,T-shirt,6,2022-08-28 17:41:09.223074352,89.77,1000,UK,538.62
34089,2810,Mug,4,2022-08-29 05:22:11.243747920,69.6,1040,UK,278.4
46487,5566,Notebook,2,2022-08-29 17:03:13.264421472,73.4,1044,USA,146.8
75838,2909,T-shirt,8,2022-08-30 04:44:15.285095024,13.07,1087,Germany,104.56
60138,7364,Pen,6,2022-08-30 16:25:17.305768592,15.12,1097,Canada,90.72
52823,3581,Notebook,3,2022-08-31 04:06:19.326442144,17.1,1097,India,51.300000000000004
47208,1691,Pen,7,2022-08-31 15:47:21.347115696,90.92,1087,UK,636.44
64061,1931,Pen,7,2022-09-01 03:28:23.367789264,54.96,1078,USA,384.72
40659,8910,Pen,6,2022-09-01 15:09:25.388462816,80.2,1080,India,481.20000000000005
41890,7382,T-shirt,2,2022-09-02 02:50:27.409136384,15.95,1012,UK,31.9
89134,4406,Bag,8,2022-09-02 14:31:29.429809936,93.13,1070,USA,745.04
57055,9339,Notebook,1,2022-09-03 02:12:31.450483488,83.01,1008,Germany,83.01
29508,2032,Mug,1,2022-09-03 13:53:33.471157056,26.35,1062,USA,26.35
52287,2311,Bag,6,2022-09-04 01:34:35.491830608,88.05,1098,UK,528.3
88916,9579,T-shirt,5,2022-09-04 13:15:37.512504160,30.03,1022,Germany,150.15
36984,4121,Pen,9,2022-09-05 00:56:39.533177728,24.51,1053,Canada,220.59
18125,2873,Mug,7,2022-09-05 12:37:41.553851280,30.1,1046,USA,210.70000000000002
46059,7781,Notebook,2,2022-09-06 00:18:43.574524832,91.45,1038,India,182.9
79569,4748,Bag,7,2022-09-06 11:59:45.595198400,91.98,1086,Germany,643.86
27087,1277,Bag,3,2022-09-06 23:40:47.615871952,36.25,1025,Germany,108.75
15704,2859,Mug,1,2022-09-07 11:21:49.636545520,72.02,1000,Canada,72.02
70576,6929,T-shirt,8,2022-09-07 23:02:51.657219072,69.2,1013,USA,553.6
83384,7792,Notebook,3,2022-09-08 10:43:53.677892624,81.62,1095,India,244.86
97128,5713,Mug,8,2022-09-08 22:24:55.698566192,33.17,1073,Canada,265.36
82460,5675,Pen,7,2022-09-09 10:05:57.719239744,53.46,1064,USA,374.22
37208,2170,Notebook,2,2022-09-09 21:46:59.739913296,68.43,1068,India,136.86
95150,9681,Bag,1,2022-09-10 09:28:01.760586864,7.49,1066,India,7.49
76024,6308,Mug,7,2022-09-10 21:09:03.781260416,40.79,1048,UK,285.53
49882,3462,Bag,1,2022-09-11 08:50:05.801933968,71.11,1049,India,71.11
35923,1287,Bag,6,2022-09-11 20:31:07.822607536,29.0,1057,USA,174.0
39165,6953,Bag,8,2022-09-12 08:12:09.843281088,95.98,1052,Canada,767.84
77203,5282,T-shirt,7,2022-09-12 19:53:11.863954656,7.87,1090,Canada,55.09
14114,2907,Bag,4,2022-09-13 07:34:13.884628208,96.02,1056,UK,384.08
74965,2161,Pen,1,2022-09-13 19:15:15.905301760,25.59,1085,USA,25.59
46321,1129,Pen,1,2022-09-14 06:56:17.925975328,9.64,1017,India,9.64
83297,7337,Notebook,4,2022-09-14 18:37:19.946648880,32.79,1015,UK,131.16
35426,3363,Bag,5,2022-09-15 06:18:21.967322432,79.7,1001,Germany,398.5
27772,9151,Bag,7,2022-09-15 17:59:23.987996000,76.48,1012,USA,535.36
13712,6983,Mug,4,2022-09-16 05:40:26.008669552,24.84,1044,UK,99.36
11367,1143,T-shirt,1,2022-09-16 17:21:28.029343120,23.7,1079,Canada,23.7
61924,9207,Notebook,7,2022-09-17 05:02:30.050016672,66.05,1071,UK,462.34999999999997
13726,8469,Bag,2,2022-09-17 16:43:32.070690224,48.52,1042,Germany,97.04
99152,1244,Mug,2,2022-09-18 04:24:34.091363792,80.27,1071,USA,160.54
37723,1926,T-shirt,8,2022-09-18 16:05:36.112037344,7.29,1053,UK,58.32
19108,4178,Notebook,5,2022-09-19 03:46:38.132710896,62.99,1073,India,314.95
87714,3176,Notebook,2,2022-09-19 15:27:40.153384464,74.41,1096,USA,148.82
45643,6002,Bag,5,2022-09-20 03:08:42.174058016,99.37,1030,UK,496.85
41324,1886,Notebook,8,2022-09-20 14:49:44.194731568,69.48,1075,UK,555.84
93360,9532,Mug,6,2022-09-21 02:30:46.215405136,27.03,1008,USA,162.18
18927,4398,Notebook,3,2022-09-21 14:11:48.236078688,15.28,1072,Canada,45.839999999999996
32443,9497,Pen,8,2022-09-22 01:52:50.256752256,65.89,1047,India,527.12
89973,3654,Mug,9,2022-09-22 13:33:52.277425808,54.7,1017,USA,492.3
73449,8392,T-shirt,5,2022-09-23 01:14:54.298099360,90.42,1093,India,452.1
86743,2371,T-shirt,2,2022-09-23 12:55:56.318772928,74.03,1095,India,148.06
70233,8135,Bag,2,2022-09-24 00:36:58.339446480,53.43,1086,USA,106.86
35537,1320,Bag,7,2022-09-24 12:18:00.360120032,43.34,1010,UK,303.38
87576,5654,Pen,1,2022-09-24 23:59:02.380793600,43.42,1061,Canada,43.42
32612,6300,T-shirt,2,2022-09-25 11:40:04.401467152,26.5,1083,India,53.0
16471,7761,T-shirt,4,2022-09-25 23:21:06.422140704,6.65,1018,India,26.6
45631,7854,T-shirt,1,2022-09-26 11:02:08.442814272,59.62,1099,UK,59.62
41348,6505,T-shirt,4,2022-09-26 22:43:10.463487824,25.18,1089,USA,100.72
74732,7553,Notebook,5,2022-09-27 10:24:12.484161392,24.79,1073,Canada,123.94999999999999
11177,5042,Mug,9,2022-09-27 22:05:14.504834944,16.91,1023,India,152.19
14760,8498,Mug,1,2022-09-28 09:46:16.525508496,23.01,1012,India,23.01
42779,7636,Pen,5,2022-09-28 21:27:18.546182064,8.02,1045,USA,40.099999999999994
31636,8362,Notebook,2,2022-09-29 09:08:20.566855616,69.05,1052,UK,138.1
91889,1011,T-shirt,9,2022-09-29 20:49:22.587529168,43.13,1097,Germany,388.17
63551,1194,T-shirt,6,2022-09-30 08:30:24.608202736,58.34,1028,UK,350.04
21556,3537,Bag,2,2022-09-30 20:11:26.628876288,65.51,1035,India,131.02
37598,3842,Bag,3,2022-10-01 07:52:28.649549840,97.39,1070,India,292.17
21563,3229,Pen,8,2022-10-01 19:33:30.670223408,11.49,1093,Canada,91.92
56819,4009,T-shirt,1,2022-10-02 07:14:32.690896960,44.7,1016,UK,44.7
83770,8984,Pen,3,2022-10-02 18:55:34.711570528,28.36,1047,Germany,85.08
36966,3077,Notebook,1,2022-10-03 06:36:36.732244080,50.29,1076,Canada,50.29
91709,8845,Mug,8,2022-10-03 18:17:38.752917632,92.44,1023,Germany,739.52
69889,4867,T-shirt,1,2022-10-04 05:58:40.773591200,73.78,1053,Canada,73.78
36987,5873,Notebook,5,2022-10-04 17:39:42.794264752,67.89,1094,UK,339.45
88714,9635,T-shirt,4,2022-10-05 05:20:44.814938304,46.92,1090,India,187.68
68348,1297,Bag,7,2022-10-05 17:01:46.835611872,68.76,1084,Germany,481.32000000000005
34596,6856,Pen,5,2022-10-06 04:42:48.856285424,8.08,1000,UK,40.4
43174,2015,Bag,8,2022-10-06 16:23:50.876958992,60.69,1078,Germany,485.52
74106,2384,Mug,1,2022-10-07 04:04:52.897632544,57.61,1066,UK,57.61
79967,9745,Bag,5,2022-10-07 15:45:54.918306096,37.93,1005,Canada,189.65
69182,3350,T-shirt,4,2022-10-08 03:26:56.938979664,24.14,1077,UK,96.56
97163,2269,Bag,3,2022-10-08 15:07:58.959653216,81.72,1054,Canada,245.16
49310,2260,T-shirt,5,2022-10-09 02:49:00.980326768,10.12,1037,India,50.599999999999994
66088,8701,Mug,3,2022-10-09 14:30:03.001000336,11.62,1032,Canada,34.86
18906,9376,Bag,8,2022-10-10 02:11:05.021673888,46.85,1007,USA,374.8
46914,5563,Pen,3,2022-10-10 13:52:07.042347440,28.99,1089,India,86.97
55379,7897,Pen,1,2022-10-11 01:33:09.063021008,75.82,1078,UK,75.82
88612,6672,Pen,9,2022-10-11 13:14:11.083694560,65.25,1077,UK,587.25
47650,6593,Bag,9,2022-10-12 00:55:13.104368128,78.39,1019,USA,705.51
56881,7155,Bag,6,2022-10-12 12:36:15.125041680,35.84,1054,UK,215.04000000000002
56413,6543,Bag,1,2022-10-13 00:17:17.145715232,75.35,1047,India,75.35
16012,8240,T-shirt,8,2022-10-13 11:58:19.166388800,86.92,1082,India,695.36
60115,5683,Mug,2,2022-10-13 23:39:21.187062352,37.8,1055,Canada,75.6
17151,2881,Pen,9,2022-10-14 11:20:23.207735904,37.29,1096,Germany,335.61
67716,9713,T-shirt,8,2022-10-14 23:01:25.228409472,90.5,1099,UK,724.0
46378,4809,Pen,3,2022-10-15 10:42:27.249083024,9.73,1087,USA,29.19
52652,6807,T-shirt,5,2022-10-15 22:23:29.269756576,38.27,1009,India,191.35000000000002
82430,5883,Bag,9,2022-10-16 10:04:31.290430144,16.27,1051,India,146.43
23467,8206,Pen,1,2022-10-16 21:45:33.311103696,7.75,1049,India,7.75
41010,5155,Bag,9,2022-10-17 09:26:35.331777264,15.72,1033,Germany,141.48000000000002
64691,5673,Pen,4,2022-10-17 21:07:37.352450816,45.97,1035,Germany,183.88
74157,2409,Notebook,4,2022-10-18 08:48:39.373124368,70.26,1060,UK,281.04
22289,6197,T-shirt,4,2022-10-18 20:29:41.393797936,32.48,1099,USA,129.92
54976,8452,Notebook,9,2022-10-19 08:10:43.414471488,85.72,1015,Germany,771.48
53596,9718,T-shirt,6,2022-10-19 19:51:45.435145040,46.57,1078,Canada,279.42
33171,3172,Mug,8,2022-10-20 07:32:47.455818608,96.98,1017,Germany,775.84
96365,1279,Pen,4,2022-10-20 19:13:49.476492160,95.64,1070,India,382.56
54139,4977,Mug,3,2022-10-21 06:54:51.497165712,78.46,1046,USA,235.38
58713,3669,Mug,1,2022-10-21 18:35:53.517839280,93.58,1085,UK,93.58
39734,8825,T-shirt,7,2022-10-22 06:16:55.538512832,72.17,1031,Germany,505.19
82588,4981,Notebook,4,2022-10-22 17:57:57.559186400,90.08,1042,India,360.32
73646,5769,Bag,8,2022-10-23 05:38:59.579859952,27.47,1082,Canada,219.76
13654,6247,T-shirt,3,2022-10-23 17:20:01.600533504,37.81,1039,Canada,113.43
99022,5427,Bag,1,2022-10-24 05:01:03.621207072,76.53,1064,UK,76.53
28743,7135,Mug,5,2022-10-24 16:42:05.641880624,45.33,1034,UK,226.64999999999998
58368,6573,Bag,2,2022-10-25 04:23:07.662554176,84.55,1068,Germany,169.1
84172,5131,Notebook,3,2022-10-25 16:04:09.683227744,88.38,1049,UK,265.14
16441,8189,T-shirt,6,2022-10-26 03:45:11.703901296,33.47,1011,India,200.82
34611,5535,Notebook,3,2022-10-26 15:26:13.724574864,83.23,1075,India,249.69
22149,3776,Notebook,3,2022-10-27 03:07:15.745248416,19.66,1084,India,58.980000000000004
69189,8697,T-shirt,6,2022-10-27 14:48:17.765921968,36.75,1057,Germany,220.5
31675,9386,Notebook,5,2022-10-28 02:29:19.786595536,54.21,1082,Germany,271.05
